,Link,Body_text
46,https://www.iha.com.tr/haber-koronavirusun-kurumsal-yasama-etkisi-843366/,"
	Koronavirüs etkisini azaltsa bile hem iş hem de özel hayatındaki pek çok alışkanlığı şimdiden değiştirdi. Sosyal mesafe artık yaşamın her alanına girerken, iş yerinde alınması gereken tedbirler de kurumsal hayata geri dönüşün konuşulduğu bu günlerde önemini artırdı.ISS Türkiye Mükemmellik Merkezi, işe geri dönüş sürecinde ve sonrasında dikkat edilmesi gerekenleri sıraladı.
ISS Türkiye Mükemmellik açıklamayı başlıklar halinde şöyle yaptı:
Ofise giderken alınması gereken önlemler
	''Öncelikle belirtmemiz gerekir ki, ofise gitmeden önce kendinizi biraz dinlemelisiniz. Eğer sağlıklı hissetmiyorsanız ve yüksek ateş, öksürük, nefes darlığı gibi şikayetleriniz de varsa zaman kaybetmeden ALO 184'ü aramalısınız. Biz şu anda bu gibi bir durumun olmadığını varsayarak öncelikle toplu taşıma araçlarını kullanmamanızı öneriyoruz. Eğer bu tür taşıtları kullanmak zorundaysanız sık dokunulan yüzeylerle temas etmekten kaçının. Bu da mümkün değilse, mutlaka ellerinizi dezenfektan veya kolonyayla temizleyin ya da ulaşabilecek durumdaysanız su ve sabunla en az 20 saniye yıkayın. Elbette bu arada ellerinizi ağzınıza, burnunuza ve gözünüze götürmemeye de dikkat edin.
İş yerinde yapılması gerekenler
	Ofisten en son ayrıldığınızda şartların bu kadar zor olmadığını biliyoruz. Ancak maalesef geri dönüş, maksimum dikkat isteyen bir süreç olacak. Bu nedenle öncelikle gerekmedikçe asansör kullanmayın. Eğer kullanacaksanız da, düğmelere dirseğinizle veya tek kullanımlık mendille basın. Yoğun saatlerde asansör yerine merdivenleri tercih edin. Bunun yanı sıra elbette 20 saniye kuralı ofise adım attığınız anda da geçerli. Ellerinizi bu süre boyunca detaylı bir şekilde yıkamanız değişmeyecek kurallardan biri. Ayrıca giriş ve çıkışlarda ateş kontrolü yaptırmanız da yine büyük önem taşıyor. Tokalaşmaktan kaçınmanız, uzun süre ellerini yıkamayan çalışma arkadaşınızı uyarmanız ve yüzeylere minimum temas da yine kişisel önlemlere dahil ediliyor.
Ofiste veya toplantıda sosyal mesafe
	Kişisel önlemlerimizi aldıysak, toplu alanlarda nasıl davranılacağı konusuna geçebiliriz. Öncelikle bir arada çalışılan ortamların sık sık havalandırılması gerekiyor. Bu süreçte tabii ki topluluk içinde yer almaktan mümkün olduğunca kaçınmalısınız. Ancak yine de zorunlu olarak böyle bir ortamdaysanız, kişilerle aranıza mutlaka iki metre mesafe koyun. Temasın yüksek olduğu bir alanda çalışıyorsanız gözlük, maske ve eldiven gibi KKD'larınızı (Kişisel koruyucu donanım) kullanın. Bir işe başlarken ve işi bitirirken 20 saniye kuralına uyarak ellerinizi yıkayın.
	Toplantılar için bir araya gelmek şu aralar pek olası görünmüyor. Bu tür buluşmaları şimdilik sanal şekilde uzaktan gerçekleştirmek mantıklı görülse de, mecburi görüşmelerde tokalaşmaktan ve sarılmaktan mutlaka kaçının. Toplantı gerçekten gerekliyse küçük gruplar halinde yapın ve bitiminde ellerinizi detaylı bir şekilde yıkayın. İmza atmanız gereken durumlarda sadece kendi kaleminizi kullanın. Ayrıca mektup veya kargoları açmadan önce ve açtıktan sonra da yine ellerinizi yıkamanız gerekiyor. Şirketler ise masalara el dezenfektanı koyarak ya da esnek çalışma yerine sabit çalışma sistemini uygulayarak personelin hayatını kolaylaştırabilir. Yüz yüze görüşmelere ise bu süreçte biraz ara verilmeli.
İş yerinde kişisel hijyen nasıl sağlanacak?
	Bilindiği üzere çalışanlar en çok öğle yemeği saatinde bir araya geliyorlar. Gün arasında alınan bir nefes gibi de olsa, bu aralar iş yerinde yemek saatlerini herkesin tek başına geçirmesi en mantıklı çözüm. Öncelikle oluşan yemekhane sırasında sosyal mesafe kuralını dikkatli şekilde uygulamalısınız. Bunun yanı sıra yemek yerken araya en az birer sandalye boşluk bırakmak da gerekiyor. Boğazı nemli ve güvende tutmak için yemek saatlerinde sıcak içecekler tercih edebilirsiniz. Suyu ise sebil yerine kapalı şişelerden almanız gerekli. Yemekhane masalarında baharatlık, tuzluk, sürahi vb. olmamalı. Ayrıca yemek öncesi ve sonrası elleri 20 saniye boyunca yıkamak yine değişmez kural.
	Toplu kullanılan tuvaletlerin ise virüs yönünden taşıdığı tehlikeyi göz önüne alırsak, iş yerlerinde bu alanın önemi bir kat daha artıyor. Bu noktada şirket yönetimlerinin alacağı önlemler bir adım öne çıkıyor. Sensörlü musluk kullanımı, el yıkama afişleri, kapıyı sürekli açık tutma,yönlendirmeler ve uyarılar, zemine yapıştırılacak sıra bekleme etiketleri, yoğunluk uyarı yazıları, kabinlere konulacak hijyenik mendil ve dezenfektanlar, tuvaletlerin daha kısa aralıklarla temizlenmesi gibi çözümlerle risk azaltılabilir. Bunun yanı sıra klozet kapaklarının kapalı tutulması ve sifonların bu şekilde çekilmesi ile kullanım suyu sistemine ve su depolarına müdahale eden çalışanların mutlaka maske ve eldiven takması da, küçük gibi görünen hayati ayrıntılar haline geliyor.
Kısa süreli molalar tehlike mi arz ediyor?
	Ne yazık ki artık iş yerinde sadece bir kahve almak için bile yerinizden kalksanız, hem kendinizin, hem de toplumun sağlığı için bir dizi önleme uymak zorundasınız. Öncelikle içecek otomatlarını kullanmadan önce ellerinizi kesinlikle dezenfekte etmelisiniz. Tek kullanımlık kapaklar, karıştırıcılar ve bardaklar kullanmak da yine molalarda dikkat etmeniz gerekenlerden. Çay, şeker ya da meyve, her ne alacaksanız tamamının paketlenmiş ve açılmamış olmasına özen göstermelisiniz. Sadece kendiniz için içecek almalı ve iki metrelik mesafe kuralına uymalısınız. Mola alanında yakın buluşmalar yapmamalısınız. Aynı zamanda tek kullanımlık bardak yerine kupa kullanıyorsanız da bunları diğerleriyle üst üste yığmamalı, hepsini ayrı tutmalısınız. Bunun yanı sıra iş yerinde sosyalleşmeye olanak sağlayan aktivitelere biraz ara verilmeli. Doğum günü kutlamaları, kahve sohbetleri, kafeteryada yapılan buluşmalar bu süreçte tehlikeli.
	Gününüzün eskiye göre bir miktar daha yorucu geçtiğinin farkındayız. Ancak bu durumun geçici olduğunu unutmadan gün sonunda almanız gereken birkaç önlem daha var. Çıkarken yine ellerinizi yıkamanız gerekiyor. Ayrıca işe gelişte olduğu gibi toplu taşıma araçlarını kullanmamanızı öneriyoruz. Bunun yanı sıra sosyal mesafeyi mümkün olduğunca koruyarak iki metrelik uzaklığı sabitlemeniz oldukça önemli. Eve vardığınızda da öncelikle değişmez kural olarak ellerinizi bol su ile 20 saniye yıkayıp üzerinizi değişmeli, duş aldıktan sonra da temiz kıyafetler giymelisiniz. Üniformalarınızı ya da kıyafetlerinizi ise sık sık 60-90 derecede yıkamalısınız''."
47,https://www.iha.com.tr/haber-covid-19-yerli-milli-uretim-ve-patentin-onemini-vurguladi-843364/,"
	Türkiye ve dünyayı etkisi altına alan koronavirüs (COVID-19), birçok sektörde üretimi önemli ölçüde durdu. Ancak patent alanında yılın ilk çeyreğinde hem genel hem de il bazında dikkat çeken artışlar kaydedildi. 2020'nin ilk çeyreğinde bin 454'ü yerli, 2 bin 572'si yabancı olmak üzere toplamda 4 bin 26 patent başvurusu yapıldı. Yapılan başvurularda Ankara, İstanbul ve Bursa'nın patent artış hızında öne çıktı. Konu hakkında Adres Patent Genel Müdürü Cumhur Akbulut, açıklamalarda bulundu.
	COVID-19 salgının sanayide kısmen de olsa çarkların durmasına neden olmasıyla birlikte yerli ve milli üretimin ve patentin öneminin arttığını da vurgulayan Cumhur Akbulut, ''Özellikle globalde yaşanan ithalat kalemleri konusundaki sorunlar ülkemizde de yaşanmaya başladı. Bu bağlamada yerli-milli üretim ve patentin önemi bir kez daha anlaşılmış oldu. Dolayısıyla kimya, medikal, genetik, tıbbi araçlar gibi sektörlerde yerlileşmeye yönelik adımların atıldığını görüyoruz. Bu durumun kısa, orta ve uzun vadede patent başvurularına da yansıması olacak'' dedi.
	2020'nin ilk çeyreğinde bin 454'ü yerli, 2 bin 572'si yabancı olmak üzere toplamda 4 bin 26 patent başvurusu yapıldığına dikkat çeken Akbulut, yapılan başvurularda Ankara, İstanbul ve Bursa'nın patent artış hızında öne çıktığını söyledi. Ankara'da yılın ilk çeyreğinde 204 patent başvurusunun gerçekleştirildiğine dikkat çeken Akbulut, ''Ankara'da başvurunun en yüksek olduğu ay Mart olarak görülüyor. Mart ayında toplamda 79 başvuru yapılırken; İstanbul'da 206, Aydın'da 12, Balıkesir'de 9, Bursa'da 32, Denizli'de 5, Eskişehir'de 11, Sakarya 12, Tekirdağ 9, patent başvurusu yapıldı. Ayrıca bu iller mart ayında en fazla başvurunun yapıldığı kentler olarak da öne çıkıyor'' diye konuştu.
	Akbulut, yerli patent başvurularının ise yüzde 20 civarında arttığını ifade etti.
''Marka başvurularının yaklaşık yarısı İstanbul'dan''
	Yılın ilk çeyreğinde Mart sonu itibarıyla 32 bin 877'si yerli olmak üzere toplam 36 bin 838 marka başvurusu yapıldığına işaret eden Akbulut, ''İlk üç aylık dönemde en çok başvurunun yapıldığı il İstanbul olarak dikkat çekiyor. İstanbul'a toplamda 15 bin 223 marka başvurusu yapılmış durumda. İstanbul'u sırasıyla Ankara ve İzmir takip ediyor'' dedi.
	Mart ayında marka başvurusunu arttıran illere de değinen Akbulut şunları kaydetti: ''İlk çeyrekte üç ay üst üste marka başvurusunun en fazla artış gösterdiği il, yaklaşık yüzde 41'lik artışla Kütahya olarak dikkat çekiyor. Ayrıca ilk üç aylık dönemde Düzce ve Osmaniye'de marka başvurularına arttıran kentler arasında yer alıyor''.
	Türk Patent ve Marka Kurumu verilerine göre ilk üç aylık dönemde 832'si yerli olmak üzere 848 faydalı model başvurusu yapıldığına işaret eden Akbulut, ''11 bin 214'ü yerli, 195'i yabancı, bin 262'si Lahey Sistemi üzerinden uluslararası başvuru olmak üzere, toplam 12 bin 671 tasarım başvurusu gerçekleştirildi. Bu alanlarda da önemli kazanımlar elde edildi. Salgın sonrası yakalanan ivmenin artarak devam edeceğini öngörüyoruz'' açıklamasında bulundu."
48,https://www.iha.com.tr/haber-iranda-deprem-1-olu-11-yarali-843721/,"
	İran Acil Servisler Kurumu Sözcüsü Mücteba Halidi, şu ana kadar 60 yaşında bir kişinin öldüğünü ve 11 kişinin ise yaralandığını duyurdu.
	İran Gençlik ve Spor Bakanlığı tarafından yapılan açıklamada, deprem nedeniyle geceyi dışarıda geçirmek isteyen Tahranlıların, spor salonlarında sabahlayabilecekleri belirtildi.
	Tahran'da meydana gelen 5.1 büyüklüğündeki depremin ardından aynı bölgede çok sayıda artçı depremlerin meydana geldiği kaydedildi.
Aynur Sena Çabuk"
49,https://www.iha.com.tr/haber-iranin-baskenti-tahranda-51-buyuklugunde-deprem-843717/,"
	Tahran Üniversitesi Sismoloji Merkezi tarafından paylaşılan verilere göre, Tahran'a bağlı Demavand şehrinde yerel saatle 00.48 sıralarında 5.1 büyüklüğünde deprem meydana geldi. Deprem 7 kilometre derinlikle gerçekleşti. İran Acil Servisler Kurumu sözcüsü Mücteba Halidi, deprem sonrasında ilk yardım ekiplerinin bölgeye gönderildiğini söyledi.
	Deprem Kum, Elburz ve Gazvin şehirlerinde de hissedilirken can veya mal kaybına ilişkin henüz bir açıklama yapılmadı.
Aynur Sena Çabuk
	 "
50,https://www.iha.com.tr/haber-abdde-korona-nedeni-ile-issiz-kalanlarin-sayisi-333-milyona-yukseldi-843716/,"
	Korona virüs salgınının merkez üssü olan ABD'de işsizlik artmaya devam ediyor. ABD Çalışma Bakanlığı tarafından açıklana verilere göre bu hafta 3,2 milyon kişi daha salgın nedeni ile işsiz kalırken, işsiz kalan kişi sayısı 33,3 milyona ulaştı.
	ABD'de geçtiğimiz Mart ayında resmi işsizlik oranı yüzde 4,4 ile son 50 yılın en düşük seviyesine yakın seyrediyordu. Uzmanlar, işsizlik oranının salgının devam etmesi durumunda 1930 yılında yaşanan Büyük Buhran'dan bu yana en yüksek seviye olan yüzde 20'ye kadar yükseleceğini tahmin ettiklerini açıkladı. ABD'nin önde gelen birçok firması iflaslarını açıklarken, ünlü seyahat şirketleri ise çok sayıda personel çıkarmaya başladı.
Kredi derecelendirme kuruluşundan karamsar tablo
	Ünlü kredi derecelendirme kuruluşu, korona virüs salgını nedeni ile ABD'nin son on yıl içindeki en kötü büyüme rakamlarına maruz kaldığını aktardı. Kuruluş, 2008 mali krizinden bu yana ticari faaliyetlerde rekor düşüş yaşandığını açıklarken, ekonomide ki kısıtlamalar ne kadar uzun süre devam ederse toparlanma o kadar zor olacak ifadelerini kullandı. Kuruluşa bağlı analistler, ""ABD'de korona virüs salgını devam ederse ve ekonomi ikinci çeyreğin ötesinde kapalı kalırsa, işsizlik oranının daha da artacağını ve şu anda geçici olarak gördüğümüz iş kayıplarının çoğu kalıcı olacak” dedi.
Halk sağlığı krizi, evsizlik krizine dönüşebilir
	Ekonomistler, son iki ayda kiracıların yaklaşık üçte birinin ödeme yapmadığını ifade ederken, salgın böyle devam ederse halk sağlığı krizi evsizlik krizine dönüşeceğini aktardı. Ekonomistler, ekonominin kademeli olarak açılması gerektiğine dikkat çekerken, ekonominin uzun süre daha kapalı kalması durumunda ülkeyi büyük bir felaketin beklediğini vurguladı.
Hasan Çelik
	 "
51,https://www.iha.com.tr/haber-abdli-hemsireden-covid-19-isyani-en-ufak-olayda-hastalarin-fisi-cekiliyor-843643/,"
	Yeni tip korona virüs (Covid-19) salgınının merkez üssü ABD salgın nedeniyle ağır kayıplar vermeye devam ederken sağlık sistemi çökme noktasına geldi. Nevada eyaletinde hemşire olarak görev yapan ve salgınla mücadele kapsamında New York'a gelen Hemşire Nicole Sirotek, hastanelerde yaşanan ihmalleri gözyaşlarıyla anlattı.
""En ufak olayda hastaların fişi çekiliyor""
	Hastanede yaşanan duruma isyan eden Sirotek, ""En ufak olayda hastaların fişi çekiliyor. Ne olduğunu umursamıyorlar. Bu insanların ölmesini izlemeye devam etmemeliyiz"" ifadelerini kullandı. Hemşire Sirotek ülkede tıbbi ihmallerin bulunduğunu dile getirerek, ""Birçok insan ölecek biliyorsun. Covid-19 bu kadar uzun sürmezdi. Yanlış yaptılar. Sonra düzeltmeme izin vermediler"" şeklinde konuştu.
""Ağır ihmal ve kötü yönetim""
	ABD'li hemşire salgınla mücadeledeki tutuma isyan ederek, ""Bu insanların ölümden kurtarmama yardım edecek şeylerden biri ağır ihmal ve kötü yönetim. Kimse dinlemiyor"" dedi. Hemşire Sirotek hastanedeki ihmal zincirine yönelik, ""Diyaliz makinesinin nasıl kullanılacağını asla bilmeyenler, diyaliz makinesini kullanıyor. Orada bir diyaliz hemşiresi olsa böyle olmaz. Ellerim titriyor. Çünkü hala kızgınım"" diye konuştu.
""Binlerce kişi ihmalden ölüyor""
	Korona virüs hastalarının kasten öldürüldüğünü iddia eden ABD'li hemşire, ""Artık yasal olarak ne yapacağımı bilmiyorum. Savunucu gruplar bile bu insanlar hakkında bir şey yapmıyor. Siyahi insanların hayatları burada önemli değil. Durum çok kötü. Binlerce kişi ihmalden ölüyor"" dedi."
52,https://www.iha.com.tr/haber-cumhurbaskani-zelenskyden-saakasviliye-yeni-gorev-843710/,"
	Ukrayna Cumhurbaşkanlığının resmi internet sitesi üzerinden yapılan açıklamada, Ukrayna Cumhurbaşkanı Vladimir Zelensky'nin Gürcistan'ın eski Cumhurbaşkanı ve Odessa bölgesinin eski Valisi Mikhail Saakaşvili'yi Milli Reform İcra Komitesi Başkanı olarak atadığını duyurdu.
	Zelensky, Saakaşvili'yi tebrik ederken, “Mikhail Nikolozovich'i yeni ve sorumlu bir mücadeleden dolayı içtenlikle kutluyorum. Milli Reform Konseyine ivme kazandırabileceğine ve ülkenin hayatında önemli değişiklikler yapmasına yardımcı olabileceğine inanıyorum"" dedi.
İlkin Hüseynov
	 "
53,https://www.iha.com.tr/haber-azerbaycan-vatandaslarini-turkiyeden-tahliye-etti-843709/,"
	Korona virüs salgını etkisini arttırmaya devam ederken, birçok ülke yurtdışında bulunan vatandaşlarını tahliye ediyor. Azerbaycan, korona virüs salgını nedeni ile Türkiye'de bulunan 212 vatandaşını Azerbaycan Havayollarının (AZAL) düzenlediği 2 tarifeli uçuş ile İstanbul'dan başkent Bakü'ye tahliye etti.
	Azerbaycan Hava Yolları Basın Servisi tarafından yapılan açıklamada, AZAL'ın bu hafta içinde Rusya'nın başkenti Moskova'dan tarifeli uçuş ile 169 vatandaşı daha başkent Bakü'ye tahliye ettiği aktarıldı.
	Tahliye edilen tüm vatandaşlar karantina altına alındı. Azerbaycan'da toplam korona virüs vaka sayısı 2 bin 204'e, hayatını kaybedenler ise 28'e yükseldi.
Kamil Nadirli"
54,https://www.iha.com.tr/haber-misirda-sosyal-mesafesiz-korona-kutlamasi-843703/,"
	Korona virüs salgını etkisini arttırmaya devam ederken, Mısır'dan ilginç bir kutlama yapıldı. Mısır'ın Kalyubiye kentinde korona virüsü yenerek, taburcu olan bir kişiye komşuları tarafından kutlama düzenlendi. Kutlamada sosyal mesafe kuralına uyulmazken, onlarca kişinin bir araya gelerek dans ettiği görüldü. Görüntülerin sosyal medyaya düşmesinin ardından yapılan kutlama büyük tepkilere neden oldu.
	Öte yandan Mısır'da toplam korona virüs vaka sayısı 7 bin 981'e, hayatını kaybedenler ise 482'ye ulaştı.
Hamad Alnajjar
	 "
55,https://www.iha.com.tr/haber-ruandada-sel-65-olu-843699/,"
	Ruanda'nın Gakenke bölgesinde meydana gelen şiddetli yağışlar nedeni ile sel meydana geldi. Yetkililer, meydana gelen sel nedeni ile 65 kişinin hayatını kaybettiğini, 91 evin ise kullanılamaz hale geldiğini ifade etti. Yetkililer, ayrıca 5 köprüde ve kilometrelerce yolda hasar olduğunu duyurdu.
	Meteoroloji Uzmanları, alışılmışın dışında şiddetli yağışlar konusunda halka uyarı yaparak, riskli bölgelerden uzak durmalarını istedi.
Muhammed Rabah
	 "
56,https://www.iha.com.tr/haber-ingiltere-turkiyeden-gelen-saglik-urunleri-standartlari-karsiliyor-843695/,"
	Korona virüs salgını nedeni ile tıbbi malzeme eksikliği yaşayan İngiltere, geçtiğimiz günlerde Türkiye'den yardım talep etmişti. Türkiye, yardım talebine karşılık vererek, maske, tulum, eldiven vb. sağlık ürünlerini İngiltere'ye hibe olarak yollamıştı. İngiltere'de bugün Türkiye, tarafından gönderilen sağlık ürünlerinin gerekli standartları karşılamadığı ve iade edileceği haberinin çıkması üzerine İngiliz hükümetinden açıklama yapıldı. İngiliz hükümeti, tarafından yapılan açıklamada Türkiye'den gönderilen sağlık ürünlerinde herhangi bir sıkıntı olmadığı aktarılırdı. Hükümet, ""Türkiye'deki özel bir şirketten alınan koruyucu ekipmanların sadece küçük bir kısmı standardı karşılamıyor, çoğunluğu testleri başarıyla geçti"" ifadelerini kullanırken, “Özel firmanın siparişleri yetiştirememesi üzerine Türk yetkililerin temin ettiği 68 bin tulumun tamamı kalite testlerini geçti"" dedi.
	İngiltere'de toplam korona virüs vaka sayısı 206 bin 715'e, hayatını kaybedenler ise 30 bin 615'e yükseldi.
Yunus Dalgıç
	 "
57,https://www.iha.com.tr/haber-fransada-son-24-saatte-koronavirusten-178-olum-843691/,"
	Çin'de ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 260 binden fazla kişinin ölümüne neden olan yeni tip korona virüs (Covid-19) salgını nedeniyle Avrupa'da can kaybı sayısı artmaya devam ediyor. Sokağa çıkma yasağının 51. gününde Fransa Sağlık Bakanlığı tarafından yapılan açıklamada, son 24 saatte Covid-19 nedeniyle 178 kişinin hayatını kaybettiği bildirildi. Ülke genelinde korona virüs nedeniyle ölü sayısının 25 bin 987'ye ulaştığı belirtildi. Bakanlık, 23 bin 208 kişinin hastanede yatmakta olduğunu ve 2 bin 961 kişinin ise yoğun bakımda olduğunu ifade ederken, yoğun bakımda yatan hasta sayısında yaşanan düşüşün devam ettiğini bildirdi.
	Öte yandan 4 gün sonra sokağa çıkma yasağının sona ereceği Fransa'da Başbakan Edouard Philippe'in bu akşam normalleşme hakkında bir açıklama yapması bekleniyor.
Özlem Kaplan
	 "
58,https://www.iha.com.tr/haber-ozbekistanda-baraj-duvari-coktu-843687/,"
	Özbekistan'da şiddetli yağış nedeni ile Sirderya'da bulunan Sardoba Barajı'nın duvarı çöktü. Çöken duvar sonucu yüzlerce ev sular altında kalırken, baraj sularının sadece bölgede bulunan camiyi etkilemediği görüldü. Özbekistan Acil Durumlar Bakanlığı Sözcüsü Murad Sadıkov, yaptığı açıklamada şiddetli yağışlar nedeni ile Sardoba Barajı'nın duvarının kısmen çökmesi sonucu taşkın meydana geldiğini aktarırken, 56 kişinin yaralandığını, 70 bin kişinin ise bölgeden tahliye edildiğini duyurdu. Sadıkov, kurtarma ekiplerinin çalışmalarının devam ettiğini ifade ederken, baraj suyunun bölgede bulunan ırmaklara yönlendirildiğini aktardı. Sözcü, taşkının kontrol altına alındığını açıkladı. Yaşanan felaketin ardından Cumhurbaşkanı Şevket Mirziyoyev, bölgeye gelerek barajda incelemelerde bulundu. Mirziyoyev, tahliye edilen vatandaşlara gerekli tüm yardımların yapılacağını belirterek, ""Tüm güç ve araçları seferber edeceğiz. Koşullar iyileşinceye kadar, ben dahil hiçbir yönetici hiçbir yere gitmeyecektir” dedi.
	Sardoba Barajı'nın inşası 2017 yılında tamamlanırken, 922 milyon metreküp su kapasitesine sahip bulunuyor. Baraj, Sirderya ve Cizzah bölgelerinde bulunan tarım arazilerinin sulanmasında kullanılıyor."
59,https://www.iha.com.tr/haber-almanya-sinir-kontrollerini-15-mayisa-kadar-uzatti-843686/,"
	Korona virüs salgını nedeni ile zor günler geçiren Almanya, salgın ile mücadele kapsamında 16 Mart'ta komşu ülkelere getirdiği sınır kontrollerini 15 Mayıs'a kadar uzattı. İçişleri Bakanı Horst Seehofer, yaptığı açıklamada korona virüs salgını nedeni ile Avusturya, İsviçre, Fransa, Lüksemburg ve Danimarka ile olan sınırlara getirdikleri kontrollerin 15 Mayıs'a kadar uzatıldığını duyurdu. Bakan Seehofer, ayrıca İspanya ve İtalya ile uçuşların ikinci bir duyuruya kadar yapılmayacağını açıkladı.
	Bakan, transit seyahatlere, mal taşımacılığına, geçerli nedeni olanlara, tıbbi tedaviye ihtiyaç duyanlara ve cenazelere geçiş imkanı sağlandığını aktardı.
Mehmet Koca
	 "
60,https://www.iha.com.tr/haber-ingilterede-son-24-saatte-korona-virusten-539-kisi-oldu-843682/,"
	Çin'de ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 260 binden fazla kişinin ölümüne neden olan korona virüs nedeniyle Avrupa'da bilanço artıyor. İngiltere'de son 24 saatte korona virüs nedeniyle 539 kişinin hayatını kaybetmesiyle ölü sayısı 30 bin 615'e yükseldi. Ülkede 5 bin 614 yeni vakanın kayıtlara geçtiği, toplam vaka sayısının 206 bin 715'e ulaştığı ifade edildi.
	İngiltere, dünyada korona virüse bağlı ölümlerin en fazla yaşandığı ikinci ülke konumunda bulunurken, Avrupa'da ise birinci sırada yer alıyor."
61,https://www.iha.com.tr/haber-italyada-korona-olumleri-30-bine-yaklasti-843679/,"
	Çin'de ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 260 binden fazla kişinin ölümüne neden olan korona virüs salgını nedeniyle Avrupa'da bilanço artıyor. İtalya'da açıklanan son verilere göre son 24 saatte 274 kişinin hayatını kaybetmesiyle ülke genelinde ölü sayısının 29 bin 958'e yükseldiği bildirildi. Ülkede bin 401 yeni vakanın kayıtlara geçtiği, toplam vaka sayısının 215 bin 858'e ulaştığı ifade edildi. Ülkede iyileşenlerin sayısının 96 bin 276'ya yükseldiği belirtilirken, durumu kritik olanların sayısı ise bin 311 olarak açıklandı.
	Öte yandan İtalya, dünyada korona virüse bağlı ölümlerin en fazla olduğu üçüncü ülke konumunda bulunurken, Avrupa'da ise ikinci sırada olarak yer alıyor."
62,https://www.iha.com.tr/haber-ingilterede-korona-virus-tedavisinde-immun-plazma-yontemi-deneniyor-843677/,"
	Korona virüs salgını nedeni ile zor günler geçiren İngiltere'de virüse karşı yeni bir tedavi yöntemi denenmeye başladı. Türkiye'de korona virüs tedavisinde 1 aydır uygulanan ve olumlu sonuçlar veren immün plazma tedavisi İngiltere'de denenmeye başladı. İngiltere Ulusal Sağlık Servisi (NHS) Kan ve Nakil Birimi tarafından yapılan açıklamada korona virüsü yenen hastalardan alınan 14 ünite plazmanın 3 hastaneye dağıtıldığı duyuruldu. NHS, immün plazma yönteminin ilk denemelerinin olumlu sonuçlanması halinde tedavinin yaygınlaştırılmasını planladığını açıkladı. NHS Kan ve Nakil Birimi Tıbbi Direktörü Gail Miflin, yaptığı açıklamada, ""Denemede bağışçılarımızın gösterdiği cömertlik sayesinde hastaların immün plazma almaları bizi çok mutlu etti"" ifadelerini kullandı.
	Miflin, daha fazla kişinin plazma bağışı yapması durumunda uygulamaya katılan hastanelerin sayısının artmasını beklendiklerini belirtirken, şu ana kadar 400 kişinin bağış yaptığını açıkladı. Direktör, NHS verileri yardımı ile donör adaylarına ulaştıklarını ifade ederken, ""Donör merkezlerimizin yakınında yaşayan test sonuçları pozitif olan insanlarla iletişim kurmak için NHS verilerini kullanıyoruz” ifadelerini kullandı.
	Miflin, şu anda immün plazma bağışlarının 9 şehirde ve 23 donör merkezinde yapıldığını açıklarken, tedavi denemelerinin olumlu sonuç vermesi ve güvenliğinin doğrulanması halinde tedavinin yaygınlaştırılacağını duyurdu.
	İngiltere'de toplam korona virüs vaka sayısı 201 bin 101'e, hayatını kaybedenler ise 30 bin 76'ya ulaştı. İngiltere, dünyada korona virüse bağlı ölümlerin en fazla yaşandığı ikinci ülke konumunda bulunurken, Avrupa'da ise birinci sırada yer alıyor.
Aylin Karadeniz
	 "
63,https://www.iha.com.tr/haber-iranda-berberler-ve-kuaforler-acildi-843672/,"
	Korona virüs salgını yayılmaya devam ederken, birçok ülke normalleşme adımları atıyor. İran'ın başkenti Tahran'da korona virüs salgını ile mücadele kapsamında kapatılan berber ve kuaförler bugün yeniden açıldı. İran Korona Virüs ile Mücadele Kurumu tarafından berberler ve kuaförler halk sağlığı açısından risk oluşturduğu gerekçesiyle kapatılmasının ardından bugün başkent Tahran'da yeniden açıldı.
	Tahran Kamu Alanı Denetleme Polis Müdürü Nader Moradi, dün yaptığı açıklamada Tahran'da bulunan berberlerin ve kuaförlerin gerekli sağlık protokollerine uyması koşulu ile yeniden faaliyete geçebileceklerine dair karar alındığını bildirdi. İran Esnaflar Odası ise geçtiğimiz ay korona virüs salgını nedeni ile berber ve kuaförlerin “çok tehlikeli” meslek grupları arasında olduğunu belirtmişti.
	Öte yandan İran'da normalleşme sürecinin başlaması ile vaka sayılarının düşük olduğu eyaletlerde camilerin yeniden ibadete açılması planlanırken, başkent Tahran'da ise park ve bahçelerde uygulanan giriş yasağının kaldırılacağı duyuruldu. İran'da toplam korona virüs vaka sayısı 103 bin 135'e, hayatını kaybedenler ise 6 bin 486'ya ulaştı.
Aynur Sena Çabuk
	 "
